Year,Week,SMN,SMT,VCI,TCI,VHI,Region
2021,1,0.066,260.51,56.5,39.2,47.85,22
2021,2,0.06,257.82,55.59,47.77,51.68,22
2021,3,0.059,256.74,56.89,50.33,53.61,22
2021,4,0.058,255.19,53.51,55.32,54.42,22
2021,5,0.055,255.15,44.6,59.27,51.94,22
2021,6,0.057,258.39,40.69,54.17,47.43,22
2021,7,0.063,262.31,40.84,46.74,43.79,22
2021,8,0.073,264.62,43.65,44.24,43.94,22
2021,9,0.087,267.17,48.2,42.32,45.26,22
2021,10,0.103,270.14,52.53,38.92,45.72,22
2021,11,0.122,273.04,55.84,35.06,45.45,22
2021,12,0.149,276.65,60.78,31.46,46.12,22
2021,13,0.175,280.58,63.2,27.96,45.58,22
2021,14,0.197,283.12,61.81,27.2,44.5,22
2021,15,0.223,285.81,59.7,27.37,43.54,22
2021,16,0.251,288.28,57.63,32.57,45.1,22
2021,17,0.281,290.01,55.69,40.15,47.92,22
2021,18,0.315,291.39,56.31,43.58,49.95,22
2021,19,0.347,292.3,55.52,47.79,51.66,22
2021,20,0.376,293.1,55.36,50.66,53.01,22
2021,21,0.406,293.88,57.2,51.01,54.1,22
2021,22,0.432,294.23,60.54,52.75,56.64,22
2021,23,0.454,294.86,66.1,48.65,57.37,22
2021,24,0.471,295.29,72.46,44.24,58.35,22
2021,25,0.488,295.94,80.52,36.3,58.41,22
2021,26,0.497,296.5,85.69,29.38,57.53,22
2021,27,0.496,296.81,86.64,26.23,56.43,22
2021,28,0.489,296.84,85.75,29.12,57.44,22
2021,29,0.48,296.41,84.27,37.55,60.91,22
2021,30,0.475,296.23,85.14,42.21,63.67,22
2021,31,0.467,296.09,85.55,46.08,65.82,22
2021,32,0.452,294.89,81.91,58.64,70.27,22
2021,33,0.44,294.02,79.94,65.68,72.81,22
2021,34,0.432,293.76,81.37,63.8,72.58,22
2021,35,0.416,292.55,80.35,65.63,72.99,22
2021,36,0.398,291.17,78.99,61.6,70.29,22
2021,37,0.38,289.93,78.81,54.73,66.77,22
2021,38,0.359,288.86,76.38,51.48,63.93,22
2021,39,0.331,287.7,71.78,49.24,60.51,22
2021,40,0.301,286.37,67.5,45.87,56.68,22
2021,41,0.273,285.37,64.72,33.62,49.17,22
2021,42,0.246,284.58,63.47,20.69,42.08,22
2021,43,0.222,283.39,64.85,13.9,39.38,22
2021,44,0.196,282.01,65.44,9.31,37.38,22
2021,45,0.18,279.93,70.94,9.69,40.32,22
2021,46,0.152,277.52,67.61,12.84,40.23,22
2021,47,0.13,275.41,66.28,14.84,40.56,22
2021,48,0.111,271.54,62.77,24.43,43.6,22
2021,49,0.093,266.23,56.69,39.04,47.87,22
2021,50,0.081,262.19,51.25,47.13,49.19,22
2021,51,0.071,259.17,49.47,51.52,50.49,22
2021,52,0.063,257.27,48.22,54.05,51.13,22
2022,1,0.059,256.35,49.96,54.51,52.24,22
2022,2,0.057,255.49,52.21,56.23,54.22,22
2022,3,0.056,254.97,53.72,56.45,55.09,22
2022,4,0.059,256.0,54.67,52.98,53.82,22
2022,5,0.065,259.09,53.16,47.51,50.34,22
2022,6,0.073,262.9,52.62,40.87,46.75,22
2022,7,0.084,266.61,55.29,33.88,44.59,22
2022,8,0.101,269.39,61.36,30.12,45.74,22
2022,9,0.122,272.22,68.62,27.25,47.94,22
2022,10,0.143,275.02,73.35,24.79,49.07,22
2022,11,0.158,277.65,72.72,21.88,47.3,22
2022,12,0.176,280.55,72.77,20.38,46.57,22
2022,13,0.193,283.54,71.17,18.9,45.03,22
2022,14,0.211,285.27,67.56,19.35,43.46,22
2022,15,0.228,286.47,61.84,24.29,43.06,22
2022,16,0.251,288.63,57.6,30.49,44.05,22
2022,17,0.285,291.52,57.37,27.92,42.64,22
2022,18,0.322,293.52,59.4,24.53,41.97,22
2022,19,0.356,294.88,59.48,23.64,41.56,22
2022,20,0.388,296.09,60.74,21.88,41.31,22
2022,21,0.416,296.96,62.28,20.54,41.41,22
2022,22,0.438,297.37,63.77,21.36,42.57,22
2022,23,0.458,297.81,68.53,18.84,43.68,22
2022,24,0.474,298.13,73.91,13.86,43.88,22
2022,25,0.484,298.23,78.11,10.27,44.19,22
2022,26,0.488,298.23,79.6,8.84,44.22,22
2022,27,0.485,298.28,79.02,8.43,43.73,22
2022,28,0.48,298.36,79.24,10.74,44.99,22
2022,29,0.476,298.35,81.2,14.48,47.84,22
2022,30,0.462,296.92,76.97,34.59,55.78,22
2022,31,0.45,296.53,75.66,41.63,58.65,22
2022,32,0.437,295.86,72.78,48.76,60.77,22
2022,33,0.425,295.5,71.13,50.86,61.0,22
2022,34,0.414,295.11,71.21,50.08,60.65,22
2022,35,0.398,293.82,70.37,52.8,61.58,22
2022,36,0.379,292.0,69.73,53.91,61.82,22
2022,37,0.357,290.01,67.81,53.94,60.87,22
2022,38,0.334,288.69,65.1,52.91,59.0,22
2022,39,0.311,287.67,62.57,49.47,56.02,22
2022,40,0.287,286.48,60.59,44.74,52.67,22
2022,41,0.261,285.19,59.07,35.32,47.2,22
2022,42,0.234,283.96,57.45,25.88,41.66,22
2022,43,0.205,282.51,56.21,20.17,38.2,22
2022,44,0.174,280.33,53.19,19.97,36.58,22
2022,45,0.149,277.18,52.78,25.17,38.98,22
2022,46,0.113,273.58,42.0,32.03,37.02,22
2022,47,0.089,269.84,36.95,39.01,37.98,22
2022,48,0.074,265.11,35.03,50.62,42.83,22
2022,49,0.065,260.56,33.7,61.19,47.44,22
2022,50,0.062,259.7,35.59,56.53,46.06,22
2022,51,0.062,259.74,40.93,49.37,45.15,22
2022,52,0.059,259.29,43.86,46.48,45.17,22
2023,1,0.055,259.32,45.54,43.45,44.5,22
2023,2,0.054,258.01,49.2,46.75,47.97,22
2023,3,0.053,256.4,51.21,51.07,51.14,22
2023,4,0.059,257.22,54.95,48.66,51.8,22
2023,5,0.068,259.75,56.18,45.19,50.68,22
2023,6,0.08,263.64,58.22,38.5,48.36,22
2023,7,0.098,268.65,64.99,27.86,46.42,22
2023,8,0.118,271.62,72.13,23.57,47.85,22
2023,9,0.137,273.8,77.15,22.57,49.86,22
2023,10,0.156,276.81,80.62,19.61,50.12,22
2023,11,0.173,278.93,80.11,18.01,49.06,22
2023,12,0.19,280.28,79.1,21.08,50.09,22
2023,13,0.203,281.36,75.54,25.83,50.68,22
2023,14,0.221,282.48,71.78,29.92,50.85,22
2023,15,0.245,284.17,68.68,35.6,52.14,22
2023,16,0.273,286.52,66.47,44.54,55.5,22
2023,17,0.306,288.9,65.89,49.17,57.53,22
2023,18,0.334,290.48,64.03,51.4,57.72,22
2023,19,0.363,291.86,62.07,51.66,56.86,22
2023,20,0.393,293.22,63.08,49.26,56.17,22
2023,21,0.417,293.92,62.71,50.45,56.58,22
2023,22,0.435,294.27,61.91,52.19,57.05,22
2023,23,0.452,294.76,64.95,49.5,57.22,22
2023,24,0.465,294.68,69.21,50.78,60.0,22
2023,25,0.478,294.66,74.77,50.79,62.78,22
2023,26,0.486,294.91,78.79,48.3,63.55,22
2023,27,0.487,295.23,80.87,45.63,63.25,22
2023,28,0.484,295.5,82.01,45.61,63.81,22
2023,29,0.478,295.81,82.89,44.98,63.94,22
2023,30,0.472,296.08,83.31,44.04,63.67,22
2023,31,0.461,296.18,82.43,45.2,63.82,22
2023,32,0.452,296.44,81.74,42.22,61.98,22
2023,33,0.442,296.94,81.01,35.97,58.49,22
2023,34,0.428,297.08,78.91,29.62,54.27,22
2023,35,0.41,296.66,77.14,23.73,50.43,22
2023,36,0.392,295.93,76.16,17.75,46.95,22
2023,37,0.37,294.76,73.88,14.59,44.24,22
2023,38,0.345,293.49,69.71,11.48,40.6,22
2023,39,0.317,292.05,64.83,9.12,36.98,22
2023,40,0.283,289.95,58.75,10.61,34.68,22
2023,41,0.251,287.56,53.79,12.29,33.04,22
2023,42,0.221,285.26,50.8,14.96,32.88,22
2023,43,0.193,282.62,49.86,19.55,34.71,22
2023,44,0.166,279.9,49.1,22.96,36.03,22
2023,45,0.153,277.09,54.81,25.83,40.32,22
2023,46,0.128,273.84,51.6,30.92,41.26,22
2023,47,0.101,269.29,45.42,41.56,43.49,22
2023,48,0.082,263.96,41.45,55.29,48.37,22
2023,49,0.073,260.18,40.26,62.54,51.4,22
2023,50,0.067,259.22,39.99,58.32,49.16,22
2023,51,0.065,259.43,43.71,50.68,47.2,22
2023,52,0.062,259.34,46.4,46.91,46.66,22
2024,1,0.058,259.45,48.03,43.8,45.91,22
2024,2,0.056,258.9,50.06,44.68,47.37,22
2024,3,0.056,258.8,53.14,44.16,48.65,22
2024,4,0.062,260.76,56.8,38.36,47.58,22
2024,5,0.069,263.43,56.26,34.75,45.5,22
2024,6,0.079,266.5,56.53,30.41,43.47,22
2024,7,0.095,270.56,62.22,22.23,42.22,22
2024,8,0.117,274.16,70.77,15.97,43.37,22
2024,9,0.138,277.18,77.41,12.15,44.78,22
2024,10,0.158,279.82,81.13,10.41,45.77,22
2024,11,0.177,282.12,81.87,8.11,44.99,22
2024,12,0.2,284.21,83.67,8.97,46.32,22
2024,13,0.222,285.81,83.89,11.26,47.58,22
2024,14,0.248,287.3,83.57,11.4,47.48,22
2024,15,0.278,289.09,82.92,11.23,47.07,22
2024,16,0.308,290.76,81.46,15.44,48.45,22
2024,17,0.339,292.19,79.8,21.15,50.48,22
2024,18,0.369,293.25,78.55,26.04,52.31,22
2024,19,0.394,293.9,75.96,31.97,53.99,22
2024,20,0.416,294.45,73.75,36.9,55.34,22
2024,21,0.437,294.99,72.28,39.61,55.95,22
2024,22,0.453,295.1,71.27,43.6,57.43,22
2024,23,0.471,296.01,75.47,36.7,56.08,22
2024,24,0.483,296.27,78.92,33.49,56.2,22
2024,25,0.492,296.64,82.82,28.01,55.42,22
2024,26,0.494,297.0,83.65,22.97,53.31,22
2024,27,0.489,297.33,82.03,19.57,50.8,22
2024,28,0.483,297.6,81.65,19.62,50.63,22
2024,29,0.475,297.49,80.86,24.34,52.6,22
2024,30,0.468,297.41,80.85,28.35,54.6,22
2024,31,0.459,297.4,80.83,31.5,56.17,22
2024,32,0.449,297.32,80.12,32.94,56.53,22
2024,33,0.439,297.52,79.08,30.12,54.6,22
2024,34,0.424,297.31,76.52,27.18,51.85,22
2024,35,0.405,296.88,74.21,21.37,47.79,22
2024,36,0.388,296.27,74.14,14.37,44.26,22
2024,37,0.368,294.9,72.92,13.03,42.98,22
2024,38,0.344,293.28,69.58,12.77,41.18,22
2024,39,0.321,291.49,67.03,13.74,40.39,22
2024,40,0.298,289.35,66.14,15.97,41.06,22
2024,41,0.274,287.17,65.58,15.6,40.6,22
2024,42,0.251,285.35,65.81,13.69,39.76,22
2024,43,0.227,283.46,67.41,13.13,40.29,22
2024,44,0.2,281.39,67.28,13.33,40.31,22
2024,45,0.183,279.45,72.85,12.29,42.58,22
2024,46,0.153,276.84,68.2,15.91,42.06,22
2024,47,0.123,273.46,61.42,22.93,42.18,22
2024,48,0.102,269.71,55.69,31.66,43.68,22
2024,49,0.089,266.64,52.25,37.17,44.71,22
2024,50,0.079,265.17,49.4,35.84,42.62,22
2024,51,0.075,264.74,51.84,31.12,41.48,22
2024,52,0.075,265.14,58.76,25.72,42.24,22
1982,1,0.061,253.43,17.93,90.95,54.44,23
1982,2,0.059,255.61,16.96,85.31,51.13,23
1982,3,0.06,258.56,16.9,74.56,45.73,23
1982,4,0.06,261.17,16.45,63.52,39.98,23
1982,5,0.061,263.92,15.86,53.34,34.6,23
1982,6,0.061,266.49,14.98,47.33,31.15,23
1982,7,0.067,268.74,16.43,44.98,30.7,23
1982,8,0.075,271.16,19.05,41.14,30.09,23
1982,9,0.085,273.95,21.44,37.05,29.24,23
1982,10,0.1,276.91,24.64,33.62,29.13,23
1982,11,0.111,279.06,23.98,35.94,29.96,23
1982,12,0.127,280.96,23.95,37.36,30.66,23
1982,13,0.141,282.17,21.25,37.52,29.38,23
1982,14,0.155,282.49,16.17,44.55,30.36,23
1982,15,0.162,282.36,9.71,56.11,32.91,23
1982,16,0.181,282.74,7.95,65.55,36.75,23
1982,17,0.213,283.94,9.1,69.82,39.46,23
1982,18,0.249,285.36,11.68,70.19,40.93,23
1982,19,0.303,287.28,21.12,59.79,40.45,23
1982,20,0.348,289.03,29.38,47.9,38.64,23
1982,21,0.383,289.96,33.77,45.4,39.58,23
1982,22,0.404,290.59,34.15,44.97,39.56,23
1982,23,0.412,290.97,32.77,45.6,39.18,23
1982,24,0.409,290.81,29.9,50.74,40.32,23
1982,25,0.413,290.89,29.82,53.23,41.53,23
1982,26,0.415,291.06,28.25,56.72,42.49,23
1982,27,0.419,291.17,26.22,64.63,45.43,23
1982,28,0.423,291.37,27.58,69.14,48.36,23
1982,29,0.437,291.84,34.64,66.16,50.4,23
1982,30,0.452,292.45,42.23,60.32,51.27,23
1982,31,0.458,292.81,44.99,56.45,50.72,23
1982,32,0.467,293.06,49.56,53.19,51.37,23
1982,33,0.476,293.15,54.84,49.12,51.98,23
1982,34,0.469,292.76,53.89,47.39,50.64,23
1982,35,0.461,292.66,56.06,36.46,46.26,23
1982,36,0.457,292.74,62.13,18.77,40.45,23
1982,37,0.44,292.23,61.9,10.82,36.36,23
1982,38,0.421,291.36,60.35,7.54,33.94,23
1982,39,0.396,290.25,57.09,5.78,31.44,23
1982,40,0.364,288.69,52.23,6.19,29.21,23
1982,41,0.335,286.86,51.8,6.56,29.18,23
1982,42,0.31,285.04,54.49,8.34,31.41,23
1982,43,0.281,283.02,56.09,15.6,35.84,23
1982,44,0.251,281.19,55.91,18.21,37.06,23
1982,45,0.224,279.44,56.17,17.75,36.96,23
1982,46,0.198,277.6,56.44,15.15,35.79,23
1982,47,0.165,275.18,52.73,17.18,34.95,23
1982,48,0.136,272.88,47.77,21.09,34.43,23
1982,49,0.115,270.31,44.72,25.96,35.34,23
1982,50,0.095,266.83,36.72,34.4,35.56,23
1982,51,0.078,263.55,28.9,43.15,36.02,23
1982,52,0.065,260.89,20.63,53.31,36.97,23
1983,1,0.055,259.4,11.3,63.23,37.26,23
1983,2,0.052,258.84,9.5,70.88,40.19,23
1983,3,0.056,259.01,11.65,75.34,43.49,23
1983,4,0.06,260.14,13.88,73.12,43.5,23
1983,5,0.067,262.24,17.41,66.99,42.2,23
1983,6,0.076,264.18,22.21,63.73,42.97,23
1983,7,0.086,266.09,26.14,62.65,44.39,23
1983,8,0.092,267.43,26.57,64.84,45.7,23
1983,9,0.1,268.85,27.91,69.48,48.7,23
1983,10,0.104,270.15,25.11,75.79,50.45,23
1983,11,0.106,271.14,19.5,83.74,51.62,23
1983,12,0.112,272.72,15.62,86.89,51.25,23
1983,13,0.13,274.86,15.39,86.34,50.86,23
1983,14,0.155,277.08,16.2,84.59,50.4,23
1983,15,0.188,279.59,21.84,79.75,50.79,23
1983,16,0.226,281.72,27.91,76.3,52.1,23
1983,17,0.269,284.19,32.63,69.85,51.24,23
1983,18,0.316,286.47,38.76,61.32,50.04,23
1983,19,0.36,288.06,43.81,53.15,48.48,23
1983,20,0.406,289.8,51.36,41.31,46.34,23
1983,21,0.443,290.86,56.57,37.73,47.15,23
1983,22,0.468,291.58,58.49,36.57,47.53,23
1983,23,0.483,291.99,59.61,36.83,48.22,23
1983,24,0.475,291.54,53.46,44.17,48.81,23
1983,25,0.469,291.53,49.12,47.59,48.36,23
1983,26,0.464,291.81,45.28,49.57,47.42,23
1983,27,0.448,291.7,35.25,59.23,47.24,23
1983,28,0.426,291.3,25.16,70.96,48.06,23
1983,29,0.411,290.88,20.18,79.17,49.68,23
1983,30,0.401,290.69,17.22,83.23,50.23,23
1983,31,0.405,290.92,19.4,80.88,50.14,23
1983,32,0.412,291.37,22.3,74.97,48.64,23
1983,33,0.428,291.95,29.91,64.42,47.17,23
1983,34,0.444,292.26,39.86,53.47,46.66,23
1983,35,0.446,292.42,48.04,38.61,43.33,23
1983,36,0.434,291.89,51.09,28.38,39.74,23
1983,37,0.408,290.7,47.27,27.26,37.26,23
1983,38,0.384,289.49,43.84,27.75,35.79,23
1983,39,0.362,287.85,41.97,30.96,36.47,23
1983,40,0.325,285.57,35.86,37.69,36.78,23
1983,41,0.285,283.45,30.5,40.21,35.35,23
1983,42,0.245,281.5,26.5,42.17,34.34,23
1983,43,0.202,279.48,20.44,46.17,33.31,23
1983,44,0.166,276.65,15.99,54.23,35.11,23
1983,45,0.138,273.79,12.6,57.26,34.93,23
1983,46,0.115,270.89,12.43,56.74,34.58,23
1983,47,0.099,268.77,14.96,54.55,34.75,23
1983,48,0.084,267.51,15.6,50.78,33.19,23
1983,49,0.071,265.82,14.92,49.76,32.34,23
1983,50,0.063,264.11,12.03,48.81,30.42,23
1983,51,0.06,263.12,14.32,45.73,30.03,23
1983,52,0.061,262.21,18.21,47.15,32.68,23
1984,1,0.06,260.54,17.75,57.15,37.45,23
1984,2,0.059,259.44,16.99,66.23,41.61,23
1984,3,0.059,258.76,15.86,73.81,44.83,23
1984,4,0.059,259.39,14.82,72.17,43.49,23
1984,5,0.063,260.35,16.62,71.3,43.96,23
1984,6,0.066,262.43,17.22,67.79,42.5,23
1984,7,0.072,266.24,18.63,58.08,38.35,23
1984,8,0.081,270.69,22.2,44.47,33.33,23
1984,9,0.093,274.86,26.39,32.47,29.43,23
1984,10,0.106,277.25,28.38,31.79,30.09,23
1984,11,0.116,278.89,26.7,36.77,31.74,23
1984,12,0.13,280.86,25.73,37.57,31.65,23
1984,13,0.145,282.46,23.19,35.19,29.19,23
1984,14,0.165,283.49,20.8,36.73,28.76,23
1984,15,0.18,284.19,17.78,40.54,29.16,23
1984,16,0.199,284.93,15.6,45.83,30.72,23
1984,17,0.225,285.56,14.01,54.34,34.17,23
1984,18,0.253,286.27,13.69,60.64,37.17,23
1984,19,0.278,286.67,11.91,64.8,38.35,23
1984,20,0.301,286.97,11.55,66.74,39.15,23
1984,21,0.325,287.36,11.96,68.91,40.43,23
1984,22,0.354,287.81,14.85,70.85,42.85,23
1984,23,0.369,287.7,16.16,77.04,46.6,23
1984,24,0.384,287.97,20.23,79.2,49.71,23
1984,25,0.4,288.53,24.41,78.13,51.27,23
1984,26,0.415,289.06,26.98,79.59,53.28,23
1984,27,0.429,289.96,28.13,80.78,54.45,23
1984,28,0.435,290.56,29.33,81.07,55.2,23
1984,29,0.438,291.14,32.05,77.08,54.56,23
1984,30,0.447,291.66,37.01,72.22,54.62,23
1984,31,0.448,291.86,38.4,69.64,54.02,23
1984,32,0.445,291.84,37.39,69.27,53.33,23
1984,33,0.437,291.34,33.86,72.67,53.26,23
1984,34,0.432,290.92,33.8,71.71,52.76,23
1984,35,0.414,290.06,32.26,71.28,51.77,23
1984,36,0.386,289.07,29.52,66.31,47.92,23
1984,37,0.359,288.06,27.7,60.42,44.06,23
1984,38,0.336,287.06,25.53,56.51,41.02,23
1984,39,0.312,285.65,23.71,53.85,38.78,23
1984,40,0.285,284.13,22.67,51.03,36.85,23
1984,41,0.258,282.78,23.11,45.7,34.4,23
1984,42,0.234,281.86,25.04,38.4,31.72,23
1984,43,0.205,280.88,25.11,34.17,29.64,23
1984,44,0.175,279.56,22.66,31.53,27.09,23
1984,45,0.147,277.13,18.82,34.04,26.43,23
1984,46,0.117,274.94,14.38,31.84,23.11,23
1984,47,0.093,273.05,12.02,29.94,20.98,23
1984,48,0.077,271.06,11.13,31.72,21.42,23
1984,49,0.068,271.63,11.67,19.93,15.8,23
1985,9,0.074,271.49,14.0,45.06,29.53,23
1985,10,0.077,270.99,11.44,54.2,32.82,23
1985,11,0.088,273.33,11.77,58.56,35.17,23
1985,12,0.107,276.04,13.75,59.07,36.41,23
1985,13,0.132,279.05,17.04,55.1,36.07,23
1985,14,0.162,282.18,20.08,47.32,33.7,23
1985,15,0.194,284.76,24.03,38.78,31.41,23
1985,16,0.225,286.57,27.04,34.23,30.64,23
1985,17,0.254,287.53,26.19,38.74,32.47,23
1985,18,0.278,287.96,23.99,45.59,34.79,23
1985,19,0.31,288.75,25.28,44.96,35.12,23
1985,20,0.347,289.95,30.07,39.07,34.57,23
1985,21,0.375,290.04,31.51,45.16,38.33,23
1985,22,0.388,289.74,28.53,53.74,41.13,23
1985,23,0.39,289.07,24.37,64.29,44.33,23
1985,24,0.376,287.67,17.16,81.31,49.24,23
1985,25,0.375,287.47,14.44,87.04,50.74,23
1985,26,0.385,288.01,14.72,88.77,51.74,23
1985,27,0.41,289.62,19.82,83.75,51.78,23
1985,28,0.437,291.24,30.53,72.11,51.32,23
1985,29,0.459,292.4,41.47,60.57,51.02,23
1985,30,0.47,293.15,47.94,52.59,50.26,23
1985,31,0.479,293.33,52.57,50.53,51.55,23
1985,32,0.49,293.83,58.74,43.63,51.18,23
1985,33,0.491,294.22,60.76,35.66,48.21,23
1985,34,0.483,294.19,59.77,28.92,44.35,23
1985,35,0.47,293.33,59.13,27.85,43.49,23
1985,36,0.458,291.99,61.86,28.88,45.37,23
1985,37,0.439,290.61,61.11,30.72,45.91,23
1985,38,0.411,289.4,56.01,30.45,43.23,23
1985,39,0.382,288.17,51.27,28.08,39.68,23
1985,40,0.35,286.57,46.93,27.1,37.01,23
1985,41,0.317,284.74,44.48,26.61,35.54,23
1985,42,0.282,282.88,42.98,28.06,35.52,23
1985,43,0.245,281.14,40.35,30.73,35.54,23
1985,44,0.211,279.32,37.61,32.35,34.98,23
1985,45,0.175,276.89,31.6,35.52,33.56,23
1985,46,0.135,274.17,23.41,36.32,29.87,23
1985,47,0.103,272.18,17.47,34.81,26.14,23
1985,48,0.081,270.48,13.75,35.2,24.48,23
1985,49,0.067,269.12,12.16,33.82,22.99,23
1985,50,0.06,268.21,8.72,29.89,19.31,23
1985,51,0.054,267.25,8.26,27.73,18.0,23
1985,52,0.051,265.8,8.14,31.88,20.01,23
1986,1,0.05,264.46,7.68,39.99,23.84,23
1986,2,0.054,264.01,11.76,45.28,28.52,23
1986,3,0.057,264.01,13.68,49.44,31.56,23
1986,4,0.062,264.55,16.63,50.08,33.36,23
1986,5,0.064,264.69,17.23,53.67,35.45,23
1986,6,0.066,265.31,17.42,57.29,37.36,23
1986,7,0.073,266.78,20.65,58.43,39.54,23
1986,8,0.078,268.22,20.68,60.05,40.37,23
1986,9,0.084,269.69,20.21,64.0,42.11,23
1986,10,0.095,272.09,21.52,63.73,42.63,23
1986,11,0.114,275.57,25.21,57.48,41.34,23
1986,12,0.134,278.71,27.39,51.25,39.32,23
1986,13,0.152,281.22,26.53,44.23,35.38,23
1986,14,0.182,283.57,29.06,36.92,32.99,23
1986,15,0.224,286.12,38.23,25.67,31.95,23
1986,16,0.275,288.23,48.56,18.12,33.34,23
1986,17,0.34,289.87,61.92,16.34,39.13,23
1986,18,0.393,290.69,69.77,19.27,44.52,23
1986,19,0.432,291.31,72.85,20.32,46.58,23
1986,20,0.462,292.21,74.43,18.15,46.29,23
1986,21,0.476,292.54,70.45,22.18,46.31,23
1986,22,0.485,292.49,66.56,27.98,47.27,23
1986,23,0.488,292.89,63.52,27.91,45.71,23
1986,24,0.485,293.29,60.35,26.2,43.27,23
1986,25,0.478,293.53,55.79,25.74,40.77,23
1986,26,0.467,293.59,48.64,28.88,38.76,23
1986,27,0.462,293.7,43.3,33.82,38.56,23
1986,28,0.454,293.89,39.06,36.47,37.77,23
1986,29,0.446,294.11,35.69,36.3,35.99,23
1986,30,0.444,294.37,35.66,34.67,35.17,23
1986,31,0.445,294.32,36.99,35.55,36.27,23
1986,32,0.446,293.86,37.99,41.46,39.72,23
1986,33,0.442,293.51,36.32,43.62,39.97,23
1986,34,0.432,292.75,33.29,46.91,40.1,23
1986,35,0.421,291.85,35.24,46.92,41.08,23
1986,36,0.414,290.87,41.41,42.91,42.16,23
1986,37,0.406,289.75,46.16,40.25,43.21,23
1986,38,0.397,288.76,49.28,36.59,42.93,23
1986,39,0.382,287.7,50.25,31.84,41.04,23
1986,40,0.365,286.71,51.6,25.09,38.34,23
1986,41,0.332,285.36,48.96,20.57,34.77,23
1986,42,0.292,283.71,45.77,20.59,33.18,23
1986,43,0.253,281.51,42.32,28.54,35.43,23
1986,44,0.215,279.17,37.71,34.31,36.01,23
1986,45,0.173,277.3,29.05,32.82,30.93,23
1986,46,0.133,275.38,20.82,29.15,24.98,23
1986,47,0.104,272.98,16.88,30.13,23.5,23
1986,48,0.085,270.48,15.57,34.21,24.89,23
1986,49,0.072,267.2,14.82,42.11,28.47,23
1986,50,0.063,263.26,11.41,52.81,32.11,23
1986,51,0.056,260.39,10.5,59.3,34.9,23
1986,52,0.05,258.02,8.5,68.12,38.31,23
1987,1,0.05,257.0,8.59,76.05,42.32,23
1987,2,0.049,257.25,7.98,79.29,43.64,23
1987,3,0.048,257.94,6.52,79.84,43.18,23
1987,4,0.049,259.05,7.08,75.74,41.41,23
1987,5,0.052,260.34,8.17,72.75,40.46,23
1987,6,0.054,261.79,8.88,72.21,40.55,23
1987,7,0.059,263.58,10.58,72.28,41.43,23
1987,8,0.069,266.19,14.94,68.69,41.82,23
1987,9,0.079,268.8,18.05,67.22,42.64,23
1987,10,0.084,271.01,16.04,69.27,42.66,23
1987,11,0.092,273.35,13.57,70.49,42.03,23
1987,12,0.106,276.26,13.52,66.19,39.85,23
1987,13,0.125,278.12,13.2,65.29,39.25,23
1987,14,0.15,280.27,13.72,61.48,37.6,23
1987,15,0.181,282.12,17.64,58.35,38.0,23
1987,16,0.216,284.0,22.34,55.18,38.76,23
1987,17,0.257,286.15,26.17,50.29,38.23,23
1987,18,0.292,287.59,27.52,48.87,38.19,23
1987,19,0.323,288.0,28.2,52.5,40.35,23
1987,20,0.352,288.66,29.87,51.33,40.6,23
1987,21,0.378,289.55,30.78,49.18,39.98,23
1987,22,0.397,290.1,30.47,49.76,40.12,23
1987,23,0.41,290.42,31.29,51.06,41.17,23
1987,24,0.431,291.25,38.02,46.72,42.37,23
1987,25,0.459,292.3,47.36,39.42,43.39,23
1987,26,0.476,292.91,51.63,37.73,44.68,23
1987,27,0.487,293.74,52.82,35.32,44.07,23
1987,28,0.487,293.9,52.35,38.66,45.51,23
1987,29,0.478,293.63,48.8,45.18,46.99,23
1987,30,0.469,293.27,46.2,51.49,48.84,23
1987,31,0.46,292.31,43.17,63.78,53.48,23
1987,32,0.456,291.49,41.94,73.84,57.89,23
1987,33,0.464,291.01,46.87,77.18,62.03,23
1987,34,0.471,290.92,53.15,71.91,62.53,23
1987,35,0.471,290.92,59.83,59.47,59.65,23
1987,36,0.468,290.61,66.59,46.19,56.39,23
1987,37,0.458,289.99,69.13,37.17,53.15,23
1987,38,0.434,288.7,65.47,37.4,51.43,23
1987,39,0.401,287.45,58.77,34.89,46.83,23
1987,40,0.364,286.7,52.1,25.2,38.65,23
1987,41,0.329,285.23,49.19,21.37,35.28,23
1987,42,0.289,283.07,45.58,25.95,35.76,23
1987,43,0.113,264.87,57.27,37.56,47.41,23
1987,44,0.201,275.3,33.09,64.42,48.76,23
1987,45,0.143,269.52,16.05,85.37,50.71,23
1987,46,0.109,265.25,9.87,89.51,49.69,23
1987,47,0.089,263.68,9.76,82.73,46.25,23
1987,48,0.074,263.46,9.67,72.89,41.28,23
1987,49,0.067,263.22,11.91,64.2,38.05,23
1987,50,0.062,263.03,11.03,55.88,33.45,23
1987,51,0.057,262.82,11.05,49.33,30.19,23
1987,52,0.056,263.31,12.85,43.95,28.4,23
1988,1,0.061,264.74,18.05,37.98,28.01,23
1988,2,0.065,266.1,21.8,33.15,27.47,23
1988,3,0.07,268.05,25.28,26.09,25.68,23
1988,4,0.075,269.48,27.39,22.51,24.95,23
1988,5,0.078,269.71,27.75,26.12,26.94,23
1988,6,0.079,269.8,26.49,33.86,30.18,23
1988,7,0.082,269.9,25.44,42.57,34.0,23
1988,8,0.087,270.6,25.27,47.66,36.47,23
